Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_train_462,50.0,4.88,19.92,74.8,
vae_wgan_train_463,50.0,19.7,19.96,89.66,
vae_wgan_train_464,50.0,20.13,19.96,90.09,
vae_wgan_train_465,50.0,5.59,19.96,75.55,
vae_wgan_train_466,50.0,5.64,19.68,75.32,
vae_wgan_train_467,50.0,4.93,19.96,74.89,
vae_wgan_train_468,50.0,20.46,19.92,90.38,
vae_wgan_train_469,50.0,6.13,19.28,75.41,
vae_wgan_train_46,50.0,21.1,19.92,91.02,
vae_wgan_train_470,50.0,19.74,19.96,89.7,
vae_wgan_train_471,50.0,5.66,19.92,75.58,
vae_wgan_train_472,50.0,5.66,19.92,75.58,
vae_wgan_train_473,50.0,20.04,19.96,90.0,
vae_wgan_train_474,50.0,20.32,18.56,88.88,
vae_wgan_train_475,50.0,19.96,19.52,89.48,
vae_wgan_train_476,50.0,5.23,19.84,75.07,
vae_wgan_train_477,50.0,6.0,19.92,75.92,
vae_wgan_train_478,50.0,5.33,19.88,75.21,
vae_wgan_train_479,50.0,19.75,19.96,89.71,
vae_wgan_train_47,50.0,6.57,19.96,76.53,
vae_wgan_train_480,50.0,4.4,19.32,73.72,
vae_wgan_train_481,50.0,5.9,19.92,75.82,
vae_wgan_train_482,50.0,6.25,19.92,76.17,
vae_wgan_train_483,50.0,19.27,19.96,89.23,
vae_wgan_train_484,50.0,5.02,19.96,74.98,
vae_wgan_train_485,50.0,19.3,19.92,89.22,
vae_wgan_train_486,50.0,19.56,18.68,88.24,
vae_wgan_train_487,50.0,19.42,19.52,88.94,
vae_wgan_train_488,50.0,5.07,19.92,74.99,
vae_wgan_train_489,50.0,4.84,19.92,74.76,
vae_wgan_train_48,50.0,22.01,20,92.01,
vae_wgan_train_490,50.0,20.5,19.96,90.46,
vae_wgan_train_491,50.0,4.65,19.92,74.57,
vae_wgan_train_492,50.0,4.32,19.32,73.64,
vae_wgan_train_493,50.0,4.19,19.96,74.15,
vae_wgan_train_494,50.0,4.52,19.92,74.44,
vae_wgan_train_495,50.0,19.19,18.4,87.59,
vae_wgan_train_496,50.0,20.57,19.8,90.37,
vae_wgan_train_497,50.0,5.22,19.4,74.62,
vae_wgan_train_498,50.0,20.51,19.96,90.47,
vae_wgan_train_499,50.0,20.52,19.48,90.0,
vae_wgan_train_49,50.0,19.52,19.92,89.44,
vae_wgan_train_4,50.0,6.41,19.96,76.37,
vae_wgan_train_500,50.0,5.44,19.36,74.8,
vae_wgan_train_501,50.0,4.82,19.96,74.78,
vae_wgan_train_502,50.0,19.97,19.92,89.89,
vae_wgan_train_503,50.0,5.6,19.12,74.72,
vae_wgan_train_504,50.0,20.98,19.92,90.9,
vae_wgan_train_505,50.0,20.17,19.96,90.13,
vae_wgan_train_506,50.0,6.53,19.8,76.33,
vae_wgan_train_507,50.0,6.18,19.92,76.1,
vae_wgan_train_508,50.0,20.9,19.96,90.86,
vae_wgan_train_509,50.0,5.72,19.96,75.68,
vae_wgan_train_50,50.0,7.27,19.72,76.99,
vae_wgan_train_510,50.0,4.94,19.96,74.9,
vae_wgan_train_511,50.0,21.0,19.96,90.96,
vae_wgan_train_512,50.0,4.88,19.92,74.8,
vae_wgan_train_513,50.0,4.79,19.96,74.75,
vae_wgan_train_514,50.0,5.98,19.92,75.9,
vae_wgan_train_515,50.0,20.88,19.96,90.84,
vae_wgan_train_516,50.0,5.86,19.64,75.5,
vae_wgan_train_517,50.0,4.14,19.52,73.66,
vae_wgan_train_518,50.0,5.03,19.96,74.99,
vae_wgan_train_519,50.0,20.33,19.8,90.13,
vae_wgan_train_51,50.0,6.07,19.96,76.03,
vae_wgan_train_520,50.0,5.78,19.96,75.74,
vae_wgan_train_521,50.0,5.43,19.92,75.35,
vae_wgan_train_522,50.0,4.28,19.92,74.2,
vae_wgan_train_523,50.0,4.93,19.72,74.65,
vae_wgan_train_524,50.0,5.01,19.92,74.93,
vae_wgan_train_525,50.0,5.3,19.8,75.1,
vae_wgan_train_526,50.0,20.6,19.96,90.56,
vae_wgan_train_527,50.0,19.87,19.16,89.03,
vae_wgan_train_528,50.0,19.59,19.92,89.51,
vae_wgan_train_529,50.0,19.35,19.52,88.87,
vae_wgan_train_52,50.0,4.85,18.72,73.57,
vae_wgan_train_530,50.0,5.5,19.96,75.46,
vae_wgan_train_531,50.0,6.1,19.4,75.5,
vae_wgan_train_532,50.0,3.94,19.68,73.62,
vae_wgan_train_533,50.0,19.19,19.52,88.71,
vae_wgan_train_534,50.0,19.67,19.8,89.47,
vae_wgan_train_535,50.0,4.39,19.8,74.19,
vae_wgan_train_536,50.0,20.7,19.92,90.62,
vae_wgan_train_537,50.0,6.34,19.48,75.82,
vae_wgan_train_538,50.0,5.75,19.92,75.67,
vae_wgan_train_539,50.0,20.77,19.92,90.69,
vae_wgan_train_53,50.0,4.64,18.56,73.2,
vae_wgan_train_540,50.0,4.85,19.16,74.01,
vae_wgan_train_541,50.0,20.47,19.96,90.43,
vae_wgan_train_542,50.0,4.33,19.72,74.05,
vae_wgan_train_543,50.0,19.93,19.92,89.85,
vae_wgan_train_544,50.0,20.13,19.96,90.09,
vae_wgan_train_545,50.0,21.81,18.72,90.53,
vae_wgan_train_546,50.0,4.1,18.08,72.18,
vae_wgan_train_547,50.0,5.84,18.96,74.8,
vae_wgan_train_548,50.0,19.65,19.56,89.21,
vae_wgan_train_549,50.0,4.78,19.92,74.7,
vae_wgan_train_54,50.0,20.47,19.96,90.43,
vae_wgan_train_550,50.0,3.77,18.8,72.57,
vae_wgan_train_551,50.0,4.61,19.96,74.57,
vae_wgan_train_552,50.0,5.88,19.0,74.88,
vae_wgan_train_553,50.0,4.76,19.96,74.72,
vae_wgan_train_554,50.0,19.73,19.96,89.69,
vae_wgan_train_555,50.0,19.7,19.92,89.62,
vae_wgan_train_556,50.0,4.75,19.96,74.71,
vae_wgan_train_557,50.0,19.73,19.96,89.69,
vae_wgan_train_558,50.0,5.45,20,75.45,
vae_wgan_train_559,50.0,5.05,19.92,74.97,
vae_wgan_train_55,50.0,7.3,19.96,77.26,
vae_wgan_train_560,50.0,4.96,19.92,74.88,
vae_wgan_train_561,50.0,19.42,19.92,89.34,
vae_wgan_train_562,50.0,19.89,19.52,89.41,
vae_wgan_train_563,50.0,4.77,19.88,74.65,
vae_wgan_train_564,50.0,3.88,19.24,73.12,
vae_wgan_train_565,50.0,20.58,19.96,90.54,
vae_wgan_train_566,50.0,5.99,18.8,74.79,
vae_wgan_train_567,50.0,4.53,19.92,74.45,
vae_wgan_train_568,50.0,5.72,19.32,75.04,
vae_wgan_train_569,50.0,20.1,19.96,90.06,
vae_wgan_train_56,50.0,5.84,19.92,75.76,
vae_wgan_train_570,50.0,20.08,19.96,90.04,
vae_wgan_train_571,50.0,5.13,19.96,75.09,
vae_wgan_train_572,50.0,5.48,19.92,75.4,
vae_wgan_train_573,50.0,5.1,19.96,75.06,
vae_wgan_train_574,50.0,20.11,19.92,90.03,
vae_wgan_train_575,50.0,7.28,19.52,76.8,
vae_wgan_train_576,50.0,5.12,19.92,75.04,
vae_wgan_train_577,50.0,20.05,19.96,90.01,
vae_wgan_train_578,50.0,19.91,19.96,89.87,
vae_wgan_train_579,50.0,6.43,19.76,76.19,
vae_wgan_train_57,50.0,20.23,19.96,90.19,
vae_wgan_train_580,50.0,4.86,19.96,74.82,
vae_wgan_train_581,50.0,6.31,19.16,75.47,
vae_wgan_train_582,50.0,20.77,19.2,89.97,
vae_wgan_train_583,50.0,19.73,19.96,89.69,
vae_wgan_train_584,50.0,19.73,19.44,89.17,
vae_wgan_train_585,50.0,4.73,19.96,74.69,
vae_wgan_train_586,50.0,6.45,16.96,73.41,
vae_wgan_train_587,50.0,4.95,19.96,74.91,
vae_wgan_train_588,50.0,19.56,19.96,89.52,
vae_wgan_train_589,50.0,19.88,19.96,89.84,
vae_wgan_train_58,50.0,5.04,19.96,75.0,
vae_wgan_train_590,50.0,20.49,19.96,90.45,
vae_wgan_train_591,50.0,20.5,19.96,90.46,
vae_wgan_train_592,50.0,20.61,19.96,90.57,
vae_wgan_train_593,50.0,6.25,19.56,75.81,
vae_wgan_train_594,50.0,19.75,19.96,89.71,
vae_wgan_train_595,50.0,20.55,19.92,90.47,
vae_wgan_train_596,50.0,20.25,19.92,90.17,
vae_wgan_train_597,50.0,19.79,19.96,89.75,
vae_wgan_train_598,50.0,5.01,19.96,74.97,
vae_wgan_train_599,50.0,4.11,19.96,74.07,
vae_wgan_train_59,50.0,20.19,19.96,90.15,
vae_wgan_train_5,50.0,19.5,19.44,88.94,
vae_wgan_train_600,50.0,4.07,19.52,73.59,
vae_wgan_train_601,50.0,5.01,19.96,74.97,
vae_wgan_train_602,50.0,20.0,19.92,89.92,
vae_wgan_train_603,50.0,6.87,19.8,76.67,
vae_wgan_train_604,50.0,19.81,19.96,89.77,
vae_wgan_train_605,50.0,4.09,19.4,73.49,
vae_wgan_train_606,50.0,4.7,19.92,74.62,
vae_wgan_train_607,50.0,19.95,19.96,89.91,
vae_wgan_train_608,50.0,5.92,19.32,75.24,
vae_wgan_train_609,50.0,19.57,19.96,89.53,
vae_wgan_train_60,50.0,5.1,19.96,75.06,
vae_wgan_train_610,50.0,6.11,19.8,75.91,
vae_wgan_train_611,50.0,19.83,19.88,89.71,
vae_wgan_train_612,50.0,6.32,18.08,74.4,
vae_wgan_train_613,50.0,20.0,19.96,89.96,
vae_wgan_train_614,50.0,19.48,19.92,89.4,
vae_wgan_train_615,50.0,5.28,19.96,75.24,
vae_wgan_train_616,50.0,20.03,19.84,89.87,
vae_wgan_train_617,50.0,4.88,19.92,74.8,
vae_wgan_train_618,50.0,5.15,19.96,75.11,
vae_wgan_train_619,50.0,19.07,19.92,88.99,
vae_wgan_train_61,50.0,21.07,19.96,91.03,
vae_wgan_train_620,50.0,4.61,19.68,74.29,
vae_wgan_train_621,50.0,4.9,19.96,74.86,
vae_wgan_train_622,50.0,6.19,19.8,75.99,
vae_wgan_train_623,50.0,20.08,19.64,89.72,
vae_wgan_train_624,50.0,20.0,19.96,89.96,
vae_wgan_train_625,50.0,20.16,19.96,90.12,
vae_wgan_train_626,50.0,20.96,19.96,90.92,
vae_wgan_train_627,50.0,4.78,19.96,74.74,
vae_wgan_train_628,50.0,5.27,19.96,75.23,
vae_wgan_train_629,50.0,21.18,19.6,90.78,
vae_wgan_train_62,50.0,6.62,18.68,75.3,
vae_wgan_train_630,50.0,5.05,19.92,74.97,
vae_wgan_train_631,50.0,4.22,19.92,74.14,
vae_wgan_train_632,50.0,4.79,19.92,74.71,
vae_wgan_train_633,50.0,21.2,19.96,91.16,
vae_wgan_train_634,50.0,4.78,19.92,74.7,
vae_wgan_train_635,50.0,4.9,19.96,74.86,
vae_wgan_train_636,50.0,19.47,19.96,89.43,
vae_wgan_train_637,50.0,5.44,18.6,74.04,
vae_wgan_train_638,50.0,5.62,18.92,74.54,
vae_wgan_train_639,50.0,19.72,19.96,89.68,
vae_wgan_train_63,50.0,5.88,19.96,75.84,
vae_wgan_train_640,50.0,5.08,19.92,75.0,
vae_wgan_train_641,50.0,7.9,19.48,77.38,
vae_wgan_train_642,50.0,5.24,19.16,74.4,
vae_wgan_train_643,50.0,4.73,19.08,73.81,
vae_wgan_train_644,50.0,5.8,19.4,75.2,
vae_wgan_train_645,50.0,5.09,19.96,75.05,
vae_wgan_train_646,50.0,7.16,19.56,76.72,
vae_wgan_train_647,50.0,19.94,19.96,89.9,
vae_wgan_train_648,50.0,20.06,19.88,89.94,
vae_wgan_train_649,50.0,4.93,19.96,74.89,
vae_wgan_train_64,50.0,5.43,19.92,75.35,
vae_wgan_train_650,50.0,20.43,19.92,90.35,
vae_wgan_train_651,50.0,19.47,19.92,89.39,
vae_wgan_train_652,50.0,4.9,19.96,74.86,
vae_wgan_train_653,50.0,20.16,19.92,90.08,
vae_wgan_train_654,50.0,5.72,19.96,75.68,
vae_wgan_train_655,50.0,4.46,20,74.46,
vae_wgan_train_656,50.0,6.12,19.96,76.08,
vae_wgan_train_657,50.0,19.97,19.92,89.89,
vae_wgan_train_658,50.0,19.68,19.96,89.64,
vae_wgan_train_659,50.0,6.08,19.0,75.08,
vae_wgan_train_65,50.0,20.91,19.92,90.83,
vae_wgan_train_660,50.0,20.68,19.96,90.64,
vae_wgan_train_661,50.0,4.56,19.68,74.24,
vae_wgan_train_662,50.0,20.1,19.96,90.06,
vae_wgan_train_663,50.0,19.99,19.92,89.91,
vae_wgan_train_664,50.0,19.82,19.96,89.78,
vae_wgan_train_665,50.0,19.89,19.92,89.81,
vae_wgan_train_666,50.0,5.56,19.44,75.0,
vae_wgan_train_667,50.0,19.86,19.96,89.82,
vae_wgan_train_668,50.0,20.13,19.96,90.09,
vae_wgan_train_669,50.0,5.91,19.96,75.87,
vae_wgan_train_66,50.0,21.54,19.96,91.5,
vae_wgan_train_670,50.0,19.79,19.96,89.75,
vae_wgan_train_671,50.0,19.82,19.96,89.78,
vae_wgan_train_672,50.0,19.47,19.92,89.39,
vae_wgan_train_673,50.0,19.75,19.92,89.67,
vae_wgan_train_674,50.0,5.91,18.4,74.31,
vae_wgan_train_675,50.0,5.03,19.96,74.99,
vae_wgan_train_676,50.0,5.14,19.96,75.1,
vae_wgan_train_677,50.0,20.52,17.76,88.28,
vae_wgan_train_678,50.0,19.05,19.72,88.77,
vae_wgan_train_679,50.0,4.29,19.92,74.21,
vae_wgan_train_67,50.0,6.55,19.56,76.11,
vae_wgan_train_680,50.0,5.86,19.2,75.06,
vae_wgan_train_681,50.0,20.03,19.96,89.99,
vae_wgan_train_682,50.0,5.72,19.4,75.12,
vae_wgan_train_683,50.0,4.68,19.6,74.28,
vae_wgan_train_684,50.0,4.76,19.16,73.92,
vae_wgan_train_685,50.0,19.58,19.96,89.54,
vae_wgan_train_686,50.0,19.24,19.64,88.88,
vae_wgan_train_687,50.0,5.8,19.28,75.08,
vae_wgan_train_688,50.0,5.9,19.92,75.82,
vae_wgan_train_689,50.0,6.69,19.96,76.65,
vae_wgan_train_68,50.0,21.16,19.96,91.12,
vae_wgan_train_690,50.0,4.88,19.96,74.84,
vae_wgan_train_691,50.0,5.62,18.96,74.58,
vae_wgan_train_692,50.0,6.58,19.96,76.54,
vae_wgan_train_693,50.0,6.0,19.96,75.96,
vae_wgan_train_694,50.0,4.76,19.96,74.72,
vae_wgan_train_695,50.0,4.73,19.96,74.69,
vae_wgan_train_696,50.0,6.32,19.96,76.28,
vae_wgan_train_697,50.0,20.22,19.68,89.9,
vae_wgan_train_698,50.0,6.22,19.92,76.14,
vae_wgan_train_699,50.0,4.85,19.16,74.01,
vae_wgan_train_69,50.0,7.03,19.96,76.99,
vae_wgan_train_6,50.0,5.33,19.92,75.25,
vae_wgan_train_700,50.0,4.32,19.2,73.52,
vae_wgan_train_701,50.0,19.8,19.92,89.72,
vae_wgan_train_702,50.0,20.22,19.92,90.14,
vae_wgan_train_703,50.0,19.91,19.96,89.87,
vae_wgan_train_704,50.0,6.51,19.96,76.47,
vae_wgan_train_705,50.0,4.29,19.28,73.57,
vae_wgan_train_706,50.0,5.13,19.92,75.05,
vae_wgan_train_707,50.0,4.95,19.96,74.91,
vae_wgan_train_708,50.0,21.04,19.96,91.0,
vae_wgan_train_709,50.0,5.01,19.96,74.97,
vae_wgan_train_70,50.0,5.81,19.48,75.29,
vae_wgan_train_710,50.0,4.65,19.92,74.57,
vae_wgan_train_711,50.0,19.87,19.96,89.83,
vae_wgan_train_712,50.0,4.94,19.24,74.18,
vae_wgan_train_713,50.0,19.84,19.92,89.76,
vae_wgan_train_714,50.0,5.15,19.96,75.11,
vae_wgan_train_715,50.0,19.57,19.96,89.53,
vae_wgan_train_716,50.0,4.95,19.92,74.87,
vae_wgan_train_717,50.0,5.11,19.92,75.03,
vae_wgan_train_718,50.0,20.86,19.96,90.82,
vae_wgan_train_719,50.0,4.61,19.96,74.57,
vae_wgan_train_71,50.0,21.11,19.96,91.07,
vae_wgan_train_720,50.0,19.72,19.96,89.68,
vae_wgan_train_721,50.0,20.96,19.92,90.88,
vae_wgan_train_722,50.0,4.93,19.92,74.85,
vae_wgan_train_723,50.0,5.01,19.96,74.97,
vae_wgan_train_724,50.0,5.13,19.08,74.21,
vae_wgan_train_725,50.0,4.78,19.96,74.74,
vae_wgan_train_726,50.0,20.02,19.96,89.98,
vae_wgan_train_727,50.0,4.96,19.92,74.88,
vae_wgan_train_728,50.0,5.03,19.92,74.95,
vae_wgan_train_729,50.0,19.89,19.92,89.81,
vae_wgan_train_72,50.0,21.17,19.96,91.13,
vae_wgan_train_730,50.0,4.75,19.64,74.39,
vae_wgan_train_731,50.0,19.46,19.96,89.42,
vae_wgan_train_732,50.0,19.69,19.96,89.65,
vae_wgan_train_733,50.0,19.91,19.92,89.83,
vae_wgan_train_734,50.0,20.23,19.92,90.15,
vae_wgan_train_735,50.0,4.77,18.72,73.49,
vae_wgan_train_736,50.0,4.36,19.92,74.28,
vae_wgan_train_737,50.0,5.75,19.24,74.99,
vae_wgan_train_738,50.0,5.25,19.68,74.93,
vae_wgan_train_739,50.0,5.47,19.16,74.63,
vae_wgan_train_73,50.0,6.63,19.68,76.31,
vae_wgan_train_740,50.0,19.55,19.92,89.47,
vae_wgan_train_741,50.0,5.06,19.92,74.98,
vae_wgan_train_742,50.0,19.33,19.92,89.25,
vae_wgan_train_743,50.0,19.63,19.96,89.59,
vae_wgan_train_744,50.0,19.36,19.96,89.32,
vae_wgan_train_745,50.0,3.93,19.4,73.33,
vae_wgan_train_746,50.0,19.56,19.96,89.52,
vae_wgan_train_747,50.0,3.93,19.96,73.89,
vae_wgan_train_748,50.0,5.56,19.92,75.48,
vae_wgan_train_749,50.0,20.08,19.96,90.04,
vae_wgan_train_74,50.0,20.0,19.96,89.96,
vae_wgan_train_750,50.0,5.79,19.52,75.31,
vae_wgan_train_751,50.0,5.07,19.48,74.55,
vae_wgan_train_752,50.0,4.37,19.48,73.85,
vae_wgan_train_753,50.0,19.7,19.96,89.66,
vae_wgan_train_754,50.0,4.92,19.96,74.88,
vae_wgan_train_755,50.0,19.52,19.96,89.48,
vae_wgan_train_756,50.0,5.59,19.72,75.31,
vae_wgan_train_757,50.0,5.59,19.72,75.31,
vae_wgan_train_758,50.0,4.98,19.92,74.9,
vae_wgan_train_759,50.0,4.75,19.96,74.71,
vae_wgan_train_75,50.0,20.16,19.96,90.12,
vae_wgan_train_760,50.0,3.98,19.92,73.9,
vae_wgan_train_761,50.0,5.0,19.96,74.96,
vae_wgan_train_762,50.0,20.92,19.96,90.88,
vae_wgan_train_763,50.0,4.24,19.92,74.16,
vae_wgan_train_764,50.0,19.28,19.92,89.2,
vae_wgan_train_765,50.0,7.18,20,77.18,
vae_wgan_train_766,50.0,6.22,19.24,75.46,
vae_wgan_train_767,50.0,5.99,19.92,75.91,
vae_wgan_train_768,50.0,4.53,19.92,74.45,
vae_wgan_train_769,50.0,4.82,19.08,73.9,
vae_wgan_train_76,50.0,19.96,19.92,89.88,
vae_wgan_train_770,50.0,19.76,19.96,89.72,
vae_wgan_train_771,50.0,4.85,19.2,74.05,
vae_wgan_train_772,50.0,4.87,19.8,74.67,
vae_wgan_train_773,50.0,4.43,19.92,74.35,
vae_wgan_train_774,50.0,5.52,19.92,75.44,
vae_wgan_train_775,50.0,6.06,19.92,75.98,
vae_wgan_train_776,50.0,19.67,19.96,89.63,
vae_wgan_train_777,50.0,4.0,19.92,73.92,
vae_wgan_train_778,50.0,5.93,19.76,75.69,
vae_wgan_train_779,50.0,5.01,19.96,74.97,
vae_wgan_train_77,50.0,6.81,19.44,76.25,
vae_wgan_train_780,50.0,4.95,19.56,74.51,
vae_wgan_train_781,50.0,19.98,19.92,89.9,
vae_wgan_train_782,50.0,5.97,19.28,75.25,
vae_wgan_train_783,50.0,6.19,19.64,75.83,
vae_wgan_train_784,50.0,4.33,19.96,74.29,
vae_wgan_train_785,50.0,4.99,19.52,74.51,
vae_wgan_train_786,50.0,4.87,19.96,74.83,
vae_wgan_train_787,50.0,5.61,19.96,75.57,
vae_wgan_train_788,50.0,5.5,19.36,74.86,
vae_wgan_train_789,50.0,19.7,19.96,89.66,
vae_wgan_train_78,50.0,5.17,19.32,74.49,
vae_wgan_train_790,50.0,20.29,19.96,90.25,
vae_wgan_train_791,50.0,5.43,19.92,75.35,
vae_wgan_train_792,50.0,6.0,19.44,75.44,
vae_wgan_train_793,50.0,4.74,19.8,74.54,
vae_wgan_train_794,50.0,5.8,19.52,75.32,
vae_wgan_train_795,50.0,6.09,19.96,76.05,
vae_wgan_train_796,50.0,4.37,18.8,73.17,
vae_wgan_train_797,50.0,5.85,19.96,75.81,
vae_wgan_train_798,50.0,6.17,19.92,76.09,
vae_wgan_train_799,50.0,19.7,19.88,89.58,
vae_wgan_train_79,50.0,5.06,19.48,74.54,
vae_wgan_train_7,50.0,4.81,19.96,74.77,
vae_wgan_train_800,50.0,4.9,19.96,74.86,
vae_wgan_train_801,50.0,4.46,19.28,73.74,
vae_wgan_train_802,50.0,18.04,19.96,88.0,
vae_wgan_train_803,50.0,2.3,19.96,72.26,
vae_wgan_train_804,50.0,17.85,19.96,87.81,
vae_wgan_train_805,50.0,17.85,20,87.85,
vae_wgan_train_806,50.0,17.69,19.96,87.65,
vae_wgan_train_807,50.0,2.37,19.96,72.33,
vae_wgan_train_808,50.0,2.7,19.96,72.66,
vae_wgan_train_809,50.0,17.96,19.96,87.92,
vae_wgan_train_80,50.0,19.69,19.92,89.61,
vae_wgan_train_810,50.0,2.09,19.96,72.05,
vae_wgan_train_811,50.0,17.24,19.96,87.2,
vae_wgan_train_812,50.0,17.26,19.96,87.22,
vae_wgan_train_813,50.0,18.18,19.8,87.98,
vae_wgan_train_814,50.0,3.05,19.96,73.01,
vae_wgan_train_815,50.0,18.41,19.92,88.33,
vae_wgan_train_816,50.0,18.7,19.92,88.62,
vae_wgan_train_817,50.0,1.69,19.92,71.61,
vae_wgan_train_818,50.0,18.64,19.92,88.56,
vae_wgan_train_819,50.0,1.89,19.92,71.81,
vae_wgan_train_81,50.0,22.01,19.84,91.85,
vae_wgan_train_820,50.0,3.31,19.32,72.63,
vae_wgan_train_821,50.0,1.78,19.4,71.18,
vae_wgan_train_822,50.0,16.55,19.44,85.99,
vae_wgan_train_823,50.0,4.33,19.92,74.25,
vae_wgan_train_824,50.0,4.33,19.4,73.73,
vae_wgan_train_825,50.0,19.58,19.96,89.54,
vae_wgan_train_826,50.0,1.02,19.36,70.38,
vae_wgan_train_827,50.0,4.38,19.92,74.3,
vae_wgan_train_828,50.0,17.66,19.92,87.58,
vae_wgan_train_829,50.0,19.57,19.12,88.69,
vae_wgan_train_82,50.0,5.02,19.96,74.98,
vae_wgan_train_830,50.0,19.25,19.92,89.17,
vae_wgan_train_831,50.0,17.34,19.92,87.26,
vae_wgan_train_832,50.0,1.89,19.24,71.13,
vae_wgan_train_833,50.0,2.67,19.92,72.59,
vae_wgan_train_834,50.0,19.1,19.96,89.06,
vae_wgan_train_835,50.0,3.08,19.92,73.0,
vae_wgan_train_836,50.0,17.68,19.92,87.6,
vae_wgan_train_837,50.0,19.22,19.68,88.9,
vae_wgan_train_838,50.0,19.26,19.8,89.06,
vae_wgan_train_839,50.0,17.37,19.32,86.69,
vae_wgan_train_83,50.0,19.86,19.96,89.82,
vae_wgan_train_840,50.0,1.8,19.92,71.72,
vae_wgan_train_841,50.0,16.82,19.72,86.54,
vae_wgan_train_842,50.0,17.5,19.28,86.78,
vae_wgan_train_843,50.0,2.67,19.44,72.11,
vae_wgan_train_844,50.0,4.5,19.92,74.42,
vae_wgan_train_845,50.0,2.37,19.44,71.81,
vae_wgan_train_846,50.0,17.47,19.92,87.39,
vae_wgan_train_847,50.0,17.93,19.92,87.85,
vae_wgan_train_848,50.0,1.83,19.6,71.43,
vae_wgan_train_849,50.0,20.4,19.92,90.32,
vae_wgan_train_84,50.0,19.2,19.96,89.16,
vae_wgan_train_850,50.0,17.55,19.68,87.23,
vae_wgan_train_851,50.0,16.74,19.68,86.42,
vae_wgan_train_852,50.0,16.86,19.92,86.78,
vae_wgan_train_853,50.0,2.8,19.64,72.44,
vae_wgan_train_854,50.0,16.72,19.76,86.48,
vae_wgan_train_855,50.0,16.3,19.52,85.82,
vae_wgan_train_856,50.0,16.47,19.36,85.83,
vae_wgan_train_857,50.0,1.68,19.6,71.28,
vae_wgan_train_858,50.0,16.81,19.96,86.77,
vae_wgan_train_859,50.0,19.84,19.96,89.8,
vae_wgan_train_85,50.0,5.13,19.96,75.09,
vae_wgan_train_860,50.0,16.58,19.92,86.5,
vae_wgan_train_861,50.0,19.7,19.92,89.62,
vae_wgan_train_862,50.0,17.19,19.92,87.11,
vae_wgan_train_863,50.0,4.21,19.6,73.81,
vae_wgan_train_864,50.0,19.35,19.92,89.27,
vae_wgan_train_865,50.0,16.49,19.92,86.41,
vae_wgan_train_866,50.0,1.34,19.92,71.26,
vae_wgan_train_867,50.0,1.55,19.52,71.07,
vae_wgan_train_868,50.0,1.56,19.92,71.48,
vae_wgan_train_869,50.0,1.74,19.92,71.66,
vae_wgan_train_86,50.0,20.0,19.96,89.96,
vae_wgan_train_870,50.0,19.23,19.92,89.15,
vae_wgan_train_871,50.0,16.23,19.92,86.15,
vae_wgan_train_872,50.0,19.77,19.96,89.73,
vae_wgan_train_873,50.0,20.26,19.96,90.22,
vae_wgan_train_874,50.0,17.01,19.92,86.93,
vae_wgan_train_875,50.0,17.11,19.24,86.35,
vae_wgan_train_876,50.0,17.44,19.92,87.36,
vae_wgan_train_877,50.0,16.42,19.2,85.62,
vae_wgan_train_878,50.0,3.97,19.56,73.53,
vae_wgan_train_879,50.0,4.3,19.76,74.06,
vae_wgan_train_87,50.0,6.46,19.84,76.3,
vae_wgan_train_880,50.0,17.35,19.92,87.27,
vae_wgan_train_881,50.0,19.21,19.96,89.17,
vae_wgan_train_882,50.0,17.61,19.92,87.53,
vae_wgan_train_883,50.0,17.05,19.92,86.97,
vae_wgan_train_884,50.0,3.54,19.12,72.66,
vae_wgan_train_885,50.0,17.1,19.92,87.02,
vae_wgan_train_886,50.0,2.59,19.92,72.51,
vae_wgan_train_887,50.0,2.77,19.8,72.57,
vae_wgan_train_888,50.0,4.06,19.8,73.86,
vae_wgan_train_889,50.0,4.24,19.92,74.16,
vae_wgan_train_88,50.0,20.02,19.96,89.98,
vae_wgan_train_890,50.0,4.44,19.92,74.36,
vae_wgan_train_891,50.0,17.27,19.88,87.15,
vae_wgan_train_892,50.0,4.56,19.92,74.48,
vae_wgan_train_893,50.0,4.58,19.96,74.54,
vae_wgan_train_894,50.0,4.72,19.92,74.64,
vae_wgan_train_895,50.0,15.93,19.88,85.81,
vae_wgan_train_896,50.0,16.63,19.96,86.59,
vae_wgan_train_897,50.0,1.79,19.92,71.71,
vae_wgan_train_898,50.0,16.16,19.92,86.08,
vae_wgan_train_899,50.0,1.64,19.6,71.24,
vae_wgan_train_89,50.0,6.58,19.12,75.7,
vae_wgan_train_8,50.0,4.93,19.96,74.89,
vae_wgan_train_900,50.0,2.37,19.96,72.33,
vae_wgan_train_901,50.0,17.63,19.96,87.59,
vae_wgan_train_902,50.0,1.94,19.92,71.86,
vae_wgan_train_903,50.0,17.54,19.92,87.46,
vae_wgan_train_904,50.0,17.13,19.48,86.61,
vae_wgan_train_905,50.0,1.34,19.92,71.26,
vae_wgan_train_906,50.0,1.4,19.84,71.24,
vae_wgan_train_907,50.0,2.79,19.28,72.07,
vae_wgan_train_908,50.0,16.91,19.96,86.87,
vae_wgan_train_909,50.0,17.49,19.96,87.45,
vae_wgan_train_90,50.0,20.06,19.96,90.02,
vae_wgan_train_910,50.0,2.56,20,72.56,
