Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_3414,50.0,4.8,19.96,74.76,
vae_wgan_sample_3415,50.0,4.58,19.96,74.54,
vae_wgan_sample_3416,50.0,4.77,19.96,74.73,
vae_wgan_sample_3417,50.0,6.43,19.96,76.39,
vae_wgan_sample_3418,50.0,19.53,19.96,89.49,
vae_wgan_sample_3419,50.0,19.99,19.96,89.95,
vae_wgan_sample_341,50.0,5.29,19.96,75.25,
vae_wgan_sample_3420,50.0,20.18,19.76,89.94,
vae_wgan_sample_3421,50.0,3.75,19.92,73.67,
vae_wgan_sample_3422,50.0,20.03,19.96,89.99,
vae_wgan_sample_3423,50.0,19.87,19.96,89.83,
vae_wgan_sample_3424,50.0,4.21,19.92,74.13,
vae_wgan_sample_3425,50.0,19.58,19.92,89.5,
vae_wgan_sample_3426,50.0,4.75,19.92,74.67,
vae_wgan_sample_3427,50.0,19.1,19.96,89.06,
vae_wgan_sample_3428,50.0,5.81,19.96,75.77,
vae_wgan_sample_3429,50.0,4.38,19.92,74.3,
vae_wgan_sample_342,36.4,4.34,19.92,60.66,
vae_wgan_sample_3430,42.0,4.79,19.96,66.75,
vae_wgan_sample_3431,50.0,4.95,19.96,74.91,
vae_wgan_sample_3432,50.0,19.63,19.96,89.59,
vae_wgan_sample_3433,50.0,4.74,19.92,74.66,
vae_wgan_sample_3434,50.0,2.66,20,72.66,
vae_wgan_sample_3435,50.0,5.09,19.96,75.05,
vae_wgan_sample_3436,50.0,4.35,19.96,74.31,
vae_wgan_sample_3437,50.0,5.85,19.96,75.81,
vae_wgan_sample_3438,50.0,18.99,19.92,88.91,
vae_wgan_sample_3439,50.0,19.82,19.96,89.78,
vae_wgan_sample_343,50.0,19.9,19.96,89.86,
vae_wgan_sample_3440,50.0,20.35,19.96,90.31,
vae_wgan_sample_3441,50.0,19.87,19.96,89.83,
vae_wgan_sample_3442,50.0,6.29,19.72,76.01,
vae_wgan_sample_3443,50.0,4.27,19.96,74.23,
vae_wgan_sample_3444,50.0,4.8,19.96,74.76,
vae_wgan_sample_3445,50.0,5.81,19.96,75.77,
vae_wgan_sample_3446,50.0,5.69,19.72,75.41,
vae_wgan_sample_3447,50.0,20.74,19.96,90.7,
vae_wgan_sample_3448,50.0,19.75,19.92,89.67,
vae_wgan_sample_3449,50.0,5.77,19.96,75.73,
vae_wgan_sample_344,50.0,4.11,19.92,74.03,
vae_wgan_sample_3450,50.0,4.62,19.96,74.58,
vae_wgan_sample_3451,50.0,5.27,19.96,75.23,
vae_wgan_sample_3452,50.0,18.72,19.96,88.68,
vae_wgan_sample_3453,50.0,5.38,19.96,75.34,
vae_wgan_sample_3454,50.0,6.03,19.96,75.99,
vae_wgan_sample_3455,50.0,19.61,19.96,89.57,
vae_wgan_sample_3456,50.0,5.71,19.96,75.67,
vae_wgan_sample_3457,50.0,18.33,19.92,88.25,
vae_wgan_sample_3458,50.0,5.13,19.96,75.09,
vae_wgan_sample_3459,50.0,19.05,19.92,88.97,
vae_wgan_sample_345,50.0,19.84,19.92,89.76,
vae_wgan_sample_3460,50.0,5.19,19.96,75.15,
vae_wgan_sample_3461,50.0,5.2,19.96,75.16,
vae_wgan_sample_3462,50.0,5.38,19.96,75.34,
vae_wgan_sample_3463,50.0,18.71,20,88.71,
vae_wgan_sample_3464,50.0,19.73,19.96,89.69,
vae_wgan_sample_3465,50.0,20.6,19.96,90.56,
vae_wgan_sample_3466,50.0,5.04,19.96,75.0,
vae_wgan_sample_3467,50.0,20.18,19.96,90.14,
vae_wgan_sample_3468,50.0,20.13,19.96,90.09,
vae_wgan_sample_3469,50.0,19.39,19.96,89.35,
vae_wgan_sample_346,50.0,5.14,19.96,75.1,
vae_wgan_sample_3470,50.0,20.56,19.96,90.52,
vae_wgan_sample_3471,50.0,19.17,19.96,89.13,
vae_wgan_sample_3472,50.0,5.23,19.96,75.19,
vae_wgan_sample_3473,50.0,20.94,19.96,90.9,
vae_wgan_sample_3474,50.0,4.76,19.96,74.72,
vae_wgan_sample_3475,50.0,5.01,19.96,74.97,
vae_wgan_sample_3476,50.0,19.52,19.92,89.44,
vae_wgan_sample_3477,50.0,20.13,19.96,90.09,
vae_wgan_sample_3478,50.0,3.92,19.88,73.8,
vae_wgan_sample_3479,50.0,5.96,19.96,75.92,
vae_wgan_sample_347,50.0,4.4,19.96,74.36,
vae_wgan_sample_3480,50.0,5.59,19.96,75.55,
vae_wgan_sample_3481,50.0,19.53,20,89.53,
vae_wgan_sample_3482,50.0,19.7,19.96,89.66,
vae_wgan_sample_3483,50.0,5.58,19.92,75.5,
vae_wgan_sample_3484,50.0,5.44,19.92,75.36,
vae_wgan_sample_3485,50.0,19.81,19.96,89.77,
vae_wgan_sample_3486,50.0,5.28,19.96,75.24,
vae_wgan_sample_3487,50.0,20.33,19.96,90.29,
vae_wgan_sample_3488,50.0,7.27,20,77.27,
vae_wgan_sample_3489,50.0,2.12,19.96,72.08,
vae_wgan_sample_348,50.0,19.75,19.96,89.71,
vae_wgan_sample_3490,50.0,5.29,19.96,75.25,
vae_wgan_sample_3491,50.0,20.33,19.96,90.29,
vae_wgan_sample_3492,44.0,4.1,19.92,68.02,
vae_wgan_sample_3493,50.0,21.02,19.96,90.98,
vae_wgan_sample_3494,50.0,20.2,19.92,90.12,
vae_wgan_sample_3495,50.0,3.33,19.92,73.25,
vae_wgan_sample_3496,50.0,16.04,19.96,86.0,
vae_wgan_sample_3497,50.0,4.73,19.92,74.65,
vae_wgan_sample_3498,50.0,5.91,19.96,75.87,
vae_wgan_sample_3499,50.0,4.82,19.92,74.74,
vae_wgan_sample_349,50.0,5.8,19.96,75.76,
vae_wgan_sample_34,50.0,5.42,19.96,75.38,
vae_wgan_sample_350,50.0,20.53,19.96,90.49,
vae_wgan_sample_351,50.0,2.57,19.88,72.45,
vae_wgan_sample_352,50.0,20.25,19.96,90.21,
vae_wgan_sample_353,50.0,20.38,19.96,90.34,
vae_wgan_sample_354,50.0,19.72,19.96,89.68,
vae_wgan_sample_355,50.0,19.51,19.96,89.47,
vae_wgan_sample_356,50.0,19.86,19.96,89.82,
vae_wgan_sample_357,50.0,5.21,19.92,75.13,
vae_wgan_sample_358,50.0,5.79,19.96,75.75,
vae_wgan_sample_359,50.0,4.22,19.92,74.14,
vae_wgan_sample_35,50.0,4.55,19.96,74.51,
vae_wgan_sample_360,50.0,18.51,19.96,88.47,
vae_wgan_sample_361,50.0,20.09,19.96,90.05,
vae_wgan_sample_362,50.0,4.46,19.96,74.42,
vae_wgan_sample_363,50.0,4.3,19.96,74.26,
vae_wgan_sample_364,50.0,19.94,19.96,89.9,
vae_wgan_sample_365,50.0,4.87,19.96,74.83,
vae_wgan_sample_366,50.0,6.24,19.72,75.96,
vae_wgan_sample_367,50.0,3.6,19.92,73.52,
vae_wgan_sample_368,50.0,19.46,19.96,89.42,
vae_wgan_sample_369,50.0,4.84,19.96,74.8,
vae_wgan_sample_36,50.0,4.66,19.96,74.62,
vae_wgan_sample_370,50.0,20.09,19.92,90.01,
vae_wgan_sample_371,50.0,19.8,19.96,89.76,
vae_wgan_sample_372,50.0,5.76,20,75.76,
vae_wgan_sample_373,50.0,19.91,19.96,89.87,
vae_wgan_sample_374,50.0,19.86,19.92,89.78,
vae_wgan_sample_375,50.0,5.49,20,75.49,
vae_wgan_sample_376,50.0,5.23,19.96,75.19,
vae_wgan_sample_377,50.0,20.5,19.96,90.46,
vae_wgan_sample_378,50.0,4.34,19.92,74.26,
vae_wgan_sample_379,50.0,20.51,19.92,90.43,
vae_wgan_sample_37,50.0,20.26,19.96,90.22,
vae_wgan_sample_380,50.0,21.68,19.96,91.64,
vae_wgan_sample_381,50.0,4.86,19.96,74.82,
vae_wgan_sample_382,50.0,5.23,19.96,75.19,
vae_wgan_sample_383,50.0,19.63,19.96,89.59,
vae_wgan_sample_384,50.0,4.75,19.96,74.71,
vae_wgan_sample_385,50.0,20.54,19.96,90.5,
vae_wgan_sample_386,50.0,5.17,19.96,75.13,
vae_wgan_sample_387,50.0,5.41,19.96,75.37,
vae_wgan_sample_388,50.0,5.12,19.96,75.08,
vae_wgan_sample_389,50.0,5.04,19.96,75.0,
vae_wgan_sample_38,50.0,4.9,19.92,74.82,
vae_wgan_sample_390,50.0,19.02,19.92,88.94,
vae_wgan_sample_391,50.0,5.59,19.92,75.51,
vae_wgan_sample_392,50.0,19.81,19.96,89.77,
vae_wgan_sample_393,50.0,20.06,19.96,90.02,
vae_wgan_sample_394,50.0,4.92,19.96,74.88,
vae_wgan_sample_395,50.0,3.92,19.2,73.12,
vae_wgan_sample_396,50.0,20.76,19.96,90.72,
vae_wgan_sample_397,50.0,6.5,19.64,76.14,
vae_wgan_sample_398,50.0,4.85,20,74.85,
vae_wgan_sample_399,50.0,5.78,19.04,74.82,
vae_wgan_sample_39,50.0,20.2,19.96,90.16,
vae_wgan_sample_3,50.0,19.93,19.96,89.89,
vae_wgan_sample_400,50.0,4.53,19.96,74.49,
vae_wgan_sample_401,50.0,19.4,19.96,89.36,
vae_wgan_sample_402,50.0,19.95,19.96,89.91,
vae_wgan_sample_403,50.0,5.13,19.92,75.05,
vae_wgan_sample_404,50.0,20.03,19.92,89.95,
vae_wgan_sample_405,50.0,20.41,19.96,90.37,
vae_wgan_sample_406,50.0,5.27,19.96,75.23,
vae_wgan_sample_407,50.0,20.28,19.96,90.24,
vae_wgan_sample_408,50.0,19.69,19.96,89.65,
vae_wgan_sample_409,50.0,4.82,19.96,74.78,
vae_wgan_sample_40,50.0,19.49,19.92,89.41,
vae_wgan_sample_410,50.0,4.66,19.88,74.54,
vae_wgan_sample_411,50.0,3.49,19.92,73.41,
vae_wgan_sample_412,50.0,3.93,19.92,73.85,
vae_wgan_sample_413,50.0,4.97,19.96,74.93,
vae_wgan_sample_414,50.0,19.14,19.96,89.1,
vae_wgan_sample_415,50.0,20.69,19.96,90.65,
vae_wgan_sample_416,50.0,20.43,19.96,90.39,
vae_wgan_sample_417,50.0,18.77,20,88.77,
vae_wgan_sample_418,50.0,19.53,19.96,89.49,
vae_wgan_sample_419,50.0,21.21,19.96,91.17,
vae_wgan_sample_41,50.0,4.8,19.96,74.76,
vae_wgan_sample_420,50.0,16.67,19.72,86.39,
vae_wgan_sample_421,50.0,5.25,19.96,75.21,
vae_wgan_sample_422,50.0,19.83,19.96,89.79,
vae_wgan_sample_423,50.0,6.69,19.96,76.65,
vae_wgan_sample_424,50.0,4.76,19.96,74.72,
vae_wgan_sample_425,50.0,19.46,19.92,89.38,
vae_wgan_sample_426,50.0,19.67,19.96,89.63,
vae_wgan_sample_427,50.0,19.64,19.96,89.6,
vae_wgan_sample_428,50.0,19.85,19.96,89.81,
vae_wgan_sample_429,50.0,19.53,19.96,89.49,
vae_wgan_sample_42,50.0,4.4,19.96,74.36,
vae_wgan_sample_430,50.0,19.6,19.96,89.56,
vae_wgan_sample_431,50.0,3.21,19.44,72.65,
vae_wgan_sample_432,50.0,4.3,19.92,74.22,
vae_wgan_sample_433,50.0,5.55,19.92,75.47,
vae_wgan_sample_434,50.0,20.6,19.96,90.56,
vae_wgan_sample_435,50.0,20.4,19.92,90.32,
vae_wgan_sample_436,28.8,4.62,19.92,53.34,
vae_wgan_sample_437,50.0,20.09,19.92,90.01,
vae_wgan_sample_438,50.0,5.32,19.96,75.28,
vae_wgan_sample_439,50.0,2.94,19.92,72.86,
vae_wgan_sample_43,50.0,20.83,19.96,90.79,
vae_wgan_sample_440,50.0,5.13,19.96,75.09,
vae_wgan_sample_441,50.0,1.97,18.96,70.93,
vae_wgan_sample_442,50.0,5.3,19.96,75.26,
vae_wgan_sample_443,50.0,20.11,19.88,89.99,
vae_wgan_sample_444,50.0,3.3,19.56,72.86,
vae_wgan_sample_445,50.0,15.99,19.12,85.11,
vae_wgan_sample_446,50.0,19.68,19.92,89.6,
vae_wgan_sample_447,50.0,19.75,19.96,89.71,
vae_wgan_sample_448,50.0,4.64,19.88,74.52,
vae_wgan_sample_449,50.0,20.08,20,90.08,
vae_wgan_sample_44,50.0,19.84,19.96,89.8,
vae_wgan_sample_450,50.0,19.94,19.96,89.9,
vae_wgan_sample_451,50.0,19.87,19.96,89.83,
vae_wgan_sample_452,50.0,4.75,19.96,74.71,
vae_wgan_sample_453,50.0,19.62,19.92,89.54,
vae_wgan_sample_454,50.0,20.38,19.96,90.34,
vae_wgan_sample_455,50.0,2.72,17.72,70.44,
vae_wgan_sample_456,50.0,5.53,19.96,75.49,
vae_wgan_sample_457,50.0,20.26,19.96,90.22,
vae_wgan_sample_458,50.0,4.86,19.92,74.78,
vae_wgan_sample_459,50.0,20.34,19.92,90.26,
vae_wgan_sample_45,50.0,5.09,19.92,75.01,
vae_wgan_sample_460,50.0,20.85,19.96,90.81,
vae_wgan_sample_461,50.0,5.06,19.92,74.98,
vae_wgan_sample_462,50.0,19.57,19.96,89.53,
vae_wgan_sample_463,50.0,5.05,19.96,75.01,
vae_wgan_sample_464,50.0,4.87,19.92,74.79,
vae_wgan_sample_465,50.0,20.94,19.96,90.9,
vae_wgan_sample_466,50.0,4.86,19.92,74.78,
vae_wgan_sample_467,50.0,4.32,19.92,74.24,
vae_wgan_sample_468,50.0,21.4,19.96,91.36,
vae_wgan_sample_469,50.0,19.75,19.96,89.71,
vae_wgan_sample_46,50.0,19.33,19.96,89.29,
vae_wgan_sample_470,50.0,6.19,19.96,76.15,
vae_wgan_sample_471,50.0,4.2,19.96,74.16,
vae_wgan_sample_472,50.0,19.81,19.96,89.77,
vae_wgan_sample_473,50.0,19.85,19.96,89.81,
vae_wgan_sample_474,50.0,4.55,19.96,74.51,
vae_wgan_sample_475,50.0,20.0,19.92,89.92,
vae_wgan_sample_476,50.0,19.6,19.92,89.52,
vae_wgan_sample_477,50.0,19.99,19.96,89.95,
vae_wgan_sample_478,50.0,4.54,19.96,74.5,
vae_wgan_sample_479,50.0,4.65,19.92,74.57,
vae_wgan_sample_47,50.0,20.29,19.96,90.25,
vae_wgan_sample_480,50.0,20.13,19.96,90.09,
vae_wgan_sample_481,50.0,5.21,19.96,75.17,
vae_wgan_sample_482,50.0,4.64,19.92,74.56,
vae_wgan_sample_483,50.0,4.42,19.96,74.38,
vae_wgan_sample_484,50.0,3.46,19.92,73.38,
vae_wgan_sample_485,50.0,19.87,19.96,89.83,
vae_wgan_sample_486,50.0,4.9,19.96,74.86,
vae_wgan_sample_487,50.0,5.81,19.92,75.73,
vae_wgan_sample_488,50.0,4.42,19.96,74.38,
vae_wgan_sample_489,50.0,5.32,19.96,75.28,
vae_wgan_sample_48,50.0,5.04,19.92,74.96,
vae_wgan_sample_490,50.0,19.96,19.96,89.92,
vae_wgan_sample_491,50.0,4.49,19.28,73.77,
vae_wgan_sample_492,50.0,5.06,19.96,75.02,
vae_wgan_sample_493,50.0,19.65,19.96,89.61,
vae_wgan_sample_494,50.0,5.08,19.96,75.04,
vae_wgan_sample_495,48.4,5.44,19.96,73.8,
vae_wgan_sample_496,50.0,6.27,19.96,76.23,
vae_wgan_sample_497,50.0,5.69,19.96,75.65,
vae_wgan_sample_498,50.0,5.69,19.92,75.61,
vae_wgan_sample_499,50.0,4.67,19.92,74.59,
vae_wgan_sample_49,50.0,19.7,19.96,89.66,
vae_wgan_sample_4,50.0,3.8,19.92,73.72,
vae_wgan_sample_500,50.0,5.65,19.96,75.61,
vae_wgan_sample_501,50.0,19.84,19.92,89.76,
vae_wgan_sample_502,50.0,4.29,19.92,74.21,
vae_wgan_sample_503,50.0,4.75,19.92,74.67,
vae_wgan_sample_504,50.0,5.05,19.96,75.01,
vae_wgan_sample_505,50.0,5.41,19.96,75.37,
vae_wgan_sample_506,50.0,4.95,19.96,74.91,
vae_wgan_sample_507,50.0,20.1,19.96,90.06,
vae_wgan_sample_508,50.0,5.04,19.92,74.96,
vae_wgan_sample_509,50.0,19.39,19.92,89.31,
vae_wgan_sample_50,50.0,16.93,19.92,86.85,
vae_wgan_sample_510,50.0,19.55,19.92,89.47,
vae_wgan_sample_511,50.0,19.84,19.96,89.8,
vae_wgan_sample_512,50.0,4.36,19.92,74.28,
vae_wgan_sample_513,50.0,2.12,19.92,72.04,
vae_wgan_sample_514,50.0,5.87,19.96,75.83,
vae_wgan_sample_515,50.0,19.84,19.96,89.8,
vae_wgan_sample_516,50.0,4.5,19.92,74.42,
vae_wgan_sample_517,50.0,19.81,19.96,89.77,
vae_wgan_sample_518,50.0,20.08,19.96,90.04,
vae_wgan_sample_519,48.4,4.75,19.96,73.11,
vae_wgan_sample_51,50.0,5.06,19.96,75.02,
vae_wgan_sample_520,50.0,19.88,19.96,89.84,
vae_wgan_sample_521,50.0,20.07,19.96,90.03,
vae_wgan_sample_522,50.0,20.13,19.96,90.09,
vae_wgan_sample_523,50.0,4.23,19.92,74.15,
vae_wgan_sample_524,50.0,19.79,19.92,89.71,
vae_wgan_sample_525,50.0,5.28,19.96,75.24,
vae_wgan_sample_526,50.0,20.46,19.96,90.42,
vae_wgan_sample_527,50.0,4.98,19.96,74.94,
vae_wgan_sample_528,50.0,18.53,19.96,88.49,
vae_wgan_sample_529,50.0,19.98,19.92,89.9,
vae_wgan_sample_52,50.0,6.04,19.92,75.96,
vae_wgan_sample_530,50.0,5.51,19.96,75.47,
vae_wgan_sample_531,50.0,4.77,19.96,74.73,
vae_wgan_sample_532,50.0,3.21,18.6,71.81,
vae_wgan_sample_533,50.0,19.68,19.96,89.64,
vae_wgan_sample_534,50.0,5.02,20,75.02,
vae_wgan_sample_535,50.0,4.85,19.96,74.81,
vae_wgan_sample_536,50.0,20.09,19.96,90.05,
vae_wgan_sample_537,50.0,19.99,19.96,89.95,
vae_wgan_sample_538,50.0,5.66,19.96,75.62,
vae_wgan_sample_539,50.0,6.43,19.64,76.07,
vae_wgan_sample_53,50.0,19.69,19.96,89.65,
vae_wgan_sample_540,50.0,20.34,19.96,90.3,
vae_wgan_sample_541,50.0,20.44,19.96,90.4,
vae_wgan_sample_542,50.0,20.34,19.96,90.3,
vae_wgan_sample_543,50.0,4.79,19.96,74.75,
vae_wgan_sample_544,50.0,19.26,19.96,89.22,
vae_wgan_sample_545,50.0,20.13,19.96,90.09,
vae_wgan_sample_546,50.0,5.83,19.96,75.79,
vae_wgan_sample_547,50.0,20.12,19.96,90.08,
vae_wgan_sample_548,50.0,5.27,19.96,75.23,
vae_wgan_sample_549,50.0,20.27,19.96,90.23,
vae_wgan_sample_54,50.0,6.27,19.0,75.27,
vae_wgan_sample_550,50.0,20.81,19.96,90.77,
vae_wgan_sample_551,50.0,4.68,19.96,74.64,
vae_wgan_sample_552,50.0,4.22,19.52,73.74,
vae_wgan_sample_553,50.0,20.02,19.92,89.94,
vae_wgan_sample_554,50.0,20.18,19.92,90.1,
vae_wgan_sample_555,50.0,5.96,19.96,75.92,
vae_wgan_sample_556,50.0,4.85,19.92,74.77,
vae_wgan_sample_557,50.0,3.97,19.92,73.89,
vae_wgan_sample_558,50.0,6.1,19.96,76.06,
vae_wgan_sample_559,50.0,20.68,19.96,90.64,
vae_wgan_sample_55,50.0,5.68,19.96,75.64,
vae_wgan_sample_560,50.0,19.83,19.96,89.79,
vae_wgan_sample_561,50.0,4.17,19.92,74.09,
vae_wgan_sample_562,50.0,4.14,19.92,74.06,
vae_wgan_sample_563,50.0,20.88,19.92,90.8,
vae_wgan_sample_564,50.0,19.61,19.92,89.53,
vae_wgan_sample_565,50.0,20.0,19.84,89.84,
vae_wgan_sample_566,50.0,5.64,19.96,75.6,
vae_wgan_sample_567,50.0,20.03,19.96,89.99,
vae_wgan_sample_568,50.0,4.53,19.4,73.93,
vae_wgan_sample_569,50.0,19.9,19.96,89.86,
vae_wgan_sample_56,50.0,4.22,19.92,74.14,
vae_wgan_sample_570,50.0,4.44,19.92,74.36,
vae_wgan_sample_571,50.0,19.7,19.92,89.62,
vae_wgan_sample_572,50.0,20.19,19.08,89.27,
vae_wgan_sample_573,50.0,19.98,19.96,89.94,
vae_wgan_sample_574,50.0,5.42,19.92,75.34,
vae_wgan_sample_575,50.0,20.56,19.92,90.48,
vae_wgan_sample_576,50.0,4.66,19.92,74.58,
vae_wgan_sample_577,50.0,4.73,19.92,74.65,
vae_wgan_sample_578,50.0,19.81,19.96,89.77,
vae_wgan_sample_579,0.0,4.37,19.89,24.26,
vae_wgan_sample_57,50.0,5.53,19.96,75.49,
vae_wgan_sample_580,50.0,6.4,19.96,76.36,
vae_wgan_sample_581,50.0,19.71,19.96,89.67,
vae_wgan_sample_582,50.0,4.69,19.96,74.65,
vae_wgan_sample_583,50.0,5.42,19.96,75.38,
vae_wgan_sample_584,50.0,5.04,20,75.04,
vae_wgan_sample_585,36.0,1.67,19.92,57.59,
vae_wgan_sample_586,50.0,20.73,19.96,90.69,
vae_wgan_sample_587,50.0,3.75,19.92,73.67,
vae_wgan_sample_588,50.0,4.91,19.92,74.83,
vae_wgan_sample_589,50.0,20.72,19.92,90.64,
vae_wgan_sample_58,50.0,5.7,19.96,75.66,
vae_wgan_sample_590,50.0,19.93,19.96,89.89,
vae_wgan_sample_591,50.0,4.86,19.96,74.82,
vae_wgan_sample_592,50.0,4.53,19.96,74.49,
vae_wgan_sample_593,50.0,5.86,19.96,75.82,
vae_wgan_sample_594,50.0,18.74,19.92,88.66,
vae_wgan_sample_595,50.0,5.55,19.92,75.47,
vae_wgan_sample_596,50.0,19.37,19.96,89.33,
vae_wgan_sample_597,50.0,19.03,20,89.03,
vae_wgan_sample_598,50.0,20.19,19.96,90.15,
vae_wgan_sample_599,50.0,6.15,19.92,76.07,
vae_wgan_sample_59,50.0,4.72,19.96,74.68,
vae_wgan_sample_5,50.0,1.43,19.96,71.39,
vae_wgan_sample_600,50.0,4.8,19.96,74.76,
vae_wgan_sample_601,50.0,4.97,19.96,74.93,
vae_wgan_sample_602,50.0,20.94,19.96,90.9,
vae_wgan_sample_603,50.0,4.82,19.96,74.78,
vae_wgan_sample_604,47.6,4.93,19.96,72.49,
vae_wgan_sample_605,50.0,19.67,19.92,89.59,
vae_wgan_sample_606,50.0,4.74,19.96,74.7,
vae_wgan_sample_607,50.0,19.8,19.96,89.76,
vae_wgan_sample_608,50.0,3.56,19.92,73.48,
vae_wgan_sample_609,50.0,20.16,19.96,90.12,
vae_wgan_sample_60,50.0,19.6,19.96,89.56,
vae_wgan_sample_610,50.0,5.6,19.96,75.56,
vae_wgan_sample_611,50.0,19.42,19.96,89.38,
vae_wgan_sample_612,50.0,4.01,19.92,73.93,
vae_wgan_sample_613,50.0,5.24,19.96,75.2,
vae_wgan_sample_614,50.0,20.7,20,90.7,
vae_wgan_sample_615,50.0,5.3,19.96,75.26,
vae_wgan_sample_616,50.0,3.28,18.36,71.64,
vae_wgan_sample_617,50.0,4.95,19.96,74.91,
vae_wgan_sample_618,50.0,6.16,19.96,76.12,
vae_wgan_sample_619,50.0,4.61,19.96,74.57,
vae_wgan_sample_61,50.0,5.44,19.92,75.36,
vae_wgan_sample_620,50.0,19.86,19.96,89.82,
vae_wgan_sample_621,50.0,5.38,19.96,75.34,
vae_wgan_sample_622,50.0,6.3,19.96,76.26,
vae_wgan_sample_623,50.0,4.0,19.92,73.92,
vae_wgan_sample_624,50.0,5.26,19.92,75.18,
vae_wgan_sample_625,50.0,17.7,19.92,87.62,
vae_wgan_sample_626,50.0,16.09,19.96,86.05,
vae_wgan_sample_627,50.0,20.36,19.96,90.32,
vae_wgan_sample_628,50.0,4.77,19.96,74.73,
vae_wgan_sample_629,50.0,4.91,19.96,74.87,
vae_wgan_sample_62,50.0,20.03,19.96,89.99,
vae_wgan_sample_630,50.0,4.71,19.96,74.67,
vae_wgan_sample_631,50.0,6.32,19.92,76.24,
vae_wgan_sample_632,50.0,5.11,19.96,75.07,
vae_wgan_sample_633,50.0,4.3,19.92,74.22,
vae_wgan_sample_634,50.0,19.66,19.96,89.62,
vae_wgan_sample_635,50.0,4.6,19.96,74.56,
vae_wgan_sample_636,50.0,19.31,19.92,89.23,
vae_wgan_sample_637,50.0,4.88,19.96,74.84,
vae_wgan_sample_638,50.0,19.71,19.96,89.67,
vae_wgan_sample_639,50.0,19.78,19.96,89.74,
vae_wgan_sample_63,32.8,1.16,15.76,49.72,
vae_wgan_sample_640,50.0,19.68,19.96,89.64,
vae_wgan_sample_641,50.0,18.94,19.92,88.86,
vae_wgan_sample_642,50.0,4.44,19.96,74.4,
vae_wgan_sample_643,50.0,4.76,19.96,74.72,
vae_wgan_sample_644,50.0,5.33,19.96,75.29,
vae_wgan_sample_645,50.0,5.21,19.96,75.17,
vae_wgan_sample_646,50.0,4.38,19.96,74.34,
vae_wgan_sample_647,50.0,20.71,19.96,90.67,
vae_wgan_sample_648,50.0,6.17,19.96,76.13,
vae_wgan_sample_649,34.8,3.64,19.92,58.36,
vae_wgan_sample_64,50.0,19.9,19.96,89.86,
vae_wgan_sample_650,50.0,19.93,19.96,89.89,
vae_wgan_sample_651,50.0,4.57,19.96,74.53,
vae_wgan_sample_652,50.0,5.6,19.92,75.52,
vae_wgan_sample_653,50.0,19.97,19.96,89.93,
vae_wgan_sample_654,50.0,19.55,19.92,89.47,
vae_wgan_sample_655,50.0,4.94,19.96,74.9,
vae_wgan_sample_656,50.0,19.63,19.92,89.55,
vae_wgan_sample_657,50.0,20.81,19.96,90.77,
vae_wgan_sample_658,50.0,4.57,19.96,74.53,
vae_wgan_sample_659,50.0,19.82,19.96,89.78,
vae_wgan_sample_65,50.0,20.09,19.96,90.05,
vae_wgan_sample_660,50.0,4.94,19.96,74.9,
vae_wgan_sample_661,50.0,6.24,19.96,76.2,
vae_wgan_sample_662,50.0,5.01,19.92,74.93,
vae_wgan_sample_663,50.0,4.84,19.96,74.8,
vae_wgan_sample_664,50.0,4.88,19.96,74.84,
vae_wgan_sample_665,50.0,20.03,19.96,89.99,
vae_wgan_sample_666,50.0,20.86,19.96,90.82,
vae_wgan_sample_667,50.0,5.95,19.96,75.91,
vae_wgan_sample_668,50.0,19.58,19.92,89.5,
vae_wgan_sample_669,50.0,5.61,19.96,75.57,
vae_wgan_sample_66,50.0,17.78,19.96,87.74,
vae_wgan_sample_670,50.0,5.03,19.92,74.95,
vae_wgan_sample_671,50.0,19.98,19.96,89.94,
vae_wgan_sample_672,50.0,4.47,19.96,74.43,
vae_wgan_sample_673,50.0,2.56,19.96,72.52,
vae_wgan_sample_674,50.0,4.56,19.92,74.48,
vae_wgan_sample_675,50.0,4.68,19.96,74.64,
vae_wgan_sample_676,50.0,4.73,19.96,74.69,
vae_wgan_sample_677,50.0,4.8,19.96,74.76,
vae_wgan_sample_678,50.0,20.23,19.96,90.19,
vae_wgan_sample_679,50.0,4.79,19.92,74.71,
vae_wgan_sample_67,50.0,19.46,19.96,89.42,
vae_wgan_sample_680,50.0,20.1,19.96,90.06,
vae_wgan_sample_681,50.0,19.53,19.96,89.49,
vae_wgan_sample_682,50.0,19.59,19.92,89.51,
vae_wgan_sample_683,50.0,4.77,19.92,74.69,
vae_wgan_sample_684,50.0,4.64,19.96,74.6,
vae_wgan_sample_685,50.0,19.5,19.96,89.46,
vae_wgan_sample_686,50.0,6.27,19.96,76.23,
vae_wgan_sample_687,36.8,5.04,19.92,61.76,
vae_wgan_sample_688,50.0,3.5,19.84,73.34,
vae_wgan_sample_689,50.0,5.25,19.96,75.21,
vae_wgan_sample_68,50.0,20.23,19.96,90.19,
vae_wgan_sample_690,50.0,19.91,19.92,89.83,
vae_wgan_sample_691,50.0,21.33,19.96,91.29,
vae_wgan_sample_692,50.0,4.89,19.96,74.85,
vae_wgan_sample_693,50.0,21.09,19.92,91.01,
vae_wgan_sample_694,50.0,5.22,19.96,75.18,
vae_wgan_sample_695,50.0,19.94,19.96,89.9,
