Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_405,50.0,21.43,19.96,91.39,
vae_wgan_sample_406,50.0,20.36,19.96,90.32,
vae_wgan_sample_407,50.0,20.64,19.96,90.6,
vae_wgan_sample_408,50.0,18.7,19.92,88.62,
vae_wgan_sample_409,50.0,5.65,19.8,75.45,
vae_wgan_sample_40,50.0,19.98,19.96,89.94,
vae_wgan_sample_410,50.0,20.37,19.96,90.33,
vae_wgan_sample_411,50.0,6.67,19.16,75.83,
vae_wgan_sample_412,50.0,19.88,19.96,89.84,
vae_wgan_sample_413,50.0,5.58,19.84,75.42,
vae_wgan_sample_414,50.0,21.28,19.92,91.2,
vae_wgan_sample_415,50.0,6.27,18.96,75.23,
vae_wgan_sample_416,50.0,19.41,19.64,89.05,
vae_wgan_sample_417,50.0,3.57,19.96,73.53,
vae_wgan_sample_418,50.0,20.15,19.92,90.07,
vae_wgan_sample_419,50.0,19.4,19.96,89.36,
vae_wgan_sample_41,50.0,21.22,19.88,91.1,
vae_wgan_sample_420,50.0,19.39,19.92,89.31,
vae_wgan_sample_421,50.0,4.98,19.96,74.94,
vae_wgan_sample_422,50.0,5.09,19.28,74.37,
vae_wgan_sample_423,50.0,5.33,19.92,75.25,
vae_wgan_sample_424,50.0,5.95,19.96,75.91,
vae_wgan_sample_425,50.0,4.47,19.96,74.43,
vae_wgan_sample_426,50.0,5.28,19.96,75.24,
vae_wgan_sample_427,50.0,5.91,19.92,75.83,
vae_wgan_sample_428,50.0,4.82,19.96,74.78,
vae_wgan_sample_429,50.0,20.82,19.96,90.78,
vae_wgan_sample_42,50.0,19.71,19.96,89.67,
vae_wgan_sample_430,50.0,6.01,19.96,75.97,
vae_wgan_sample_431,50.0,6.26,19.92,76.18,
vae_wgan_sample_432,50.0,19.72,19.96,89.68,
vae_wgan_sample_433,50.0,5.29,19.24,74.53,
vae_wgan_sample_434,50.0,19.28,19.96,89.24,
vae_wgan_sample_435,50.0,20.58,19.96,90.54,
vae_wgan_sample_436,50.0,5.32,19.96,75.28,
vae_wgan_sample_437,50.0,4.59,19.92,74.51,
vae_wgan_sample_438,50.0,6.06,18.68,74.74,
vae_wgan_sample_439,50.0,5.42,19.4,74.82,
vae_wgan_sample_43,50.0,5.75,19.96,75.71,
vae_wgan_sample_440,50.0,19.92,19.96,89.88,
vae_wgan_sample_441,50.0,20.24,19.96,90.2,
vae_wgan_sample_442,0.0,1.15,19.64,20.79,
vae_wgan_sample_443,50.0,5.12,19.96,75.08,
vae_wgan_sample_444,50.0,5.47,19.96,75.43,
vae_wgan_sample_445,50.0,0.66,14.93,65.59,
vae_wgan_sample_446,50.0,6.31,19.76,76.07,
vae_wgan_sample_447,50.0,5.6,19.92,75.52,
vae_wgan_sample_448,50.0,4.63,19.92,74.55,
vae_wgan_sample_449,50.0,6.11,19.96,76.07,
vae_wgan_sample_44,50.0,4.86,19.92,74.78,
vae_wgan_sample_450,50.0,20.57,19.92,90.49,
vae_wgan_sample_451,50.0,5.43,19.92,75.35,
vae_wgan_sample_452,50.0,19.11,19.92,89.03,
vae_wgan_sample_453,50.0,4.96,19.96,74.92,
vae_wgan_sample_454,50.0,19.53,19.96,89.49,
vae_wgan_sample_455,50.0,6.33,19.92,76.25,
vae_wgan_sample_456,50.0,5.11,19.96,75.07,
vae_wgan_sample_457,50.0,2.91,18.44,71.35,
vae_wgan_sample_458,50.0,5.48,19.96,75.44,
vae_wgan_sample_459,50.0,3.36,19.88,73.24,
vae_wgan_sample_45,50.0,19.91,19.96,89.87,
vae_wgan_sample_460,50.0,19.93,19.96,89.89,
vae_wgan_sample_461,50.0,19.17,20,89.17,
vae_wgan_sample_462,50.0,19.71,19.92,89.63,
vae_wgan_sample_463,50.0,5.39,19.96,75.35,
vae_wgan_sample_464,50.0,6.24,19.92,76.16,
vae_wgan_sample_465,50.0,3.82,18.6,72.42,
vae_wgan_sample_466,50.0,5.9,19.56,75.46,
vae_wgan_sample_467,50.0,20.42,19.96,90.38,
vae_wgan_sample_468,50.0,5.59,19.88,75.47,
vae_wgan_sample_469,50.0,19.83,19.96,89.79,
vae_wgan_sample_46,50.0,20.36,19.96,90.32,
vae_wgan_sample_470,50.0,3.56,19.92,73.48,
vae_wgan_sample_471,50.0,16.38,19.88,86.26,
vae_wgan_sample_472,50.0,4.94,19.96,74.9,
vae_wgan_sample_473,50.0,5.4,19.92,75.32,
vae_wgan_sample_474,50.0,6.18,19.92,76.1,
vae_wgan_sample_475,50.0,20.04,19.92,89.96,
vae_wgan_sample_476,50.0,19.93,19.96,89.89,
vae_wgan_sample_477,50.0,5.64,19.92,75.56,
vae_wgan_sample_478,50.0,6.03,19.92,75.95,
vae_wgan_sample_479,50.0,5.7,19.76,75.46,
vae_wgan_sample_47,50.0,5.77,19.92,75.69,
vae_wgan_sample_480,50.0,4.99,19.96,74.95,
vae_wgan_sample_481,50.0,4.85,19.96,74.81,
vae_wgan_sample_482,50.0,20.03,19.96,89.99,
vae_wgan_sample_483,50.0,5.02,19.96,74.98,
vae_wgan_sample_484,50.0,20.27,19.96,90.23,
vae_wgan_sample_485,50.0,5.73,19.92,75.65,
vae_wgan_sample_486,50.0,4.97,19.96,74.93,
vae_wgan_sample_487,50.0,20.79,19.92,90.71,
vae_wgan_sample_488,50.0,5.41,19.76,75.17,
vae_wgan_sample_489,50.0,5.0,19.96,74.96,
vae_wgan_sample_48,50.0,4.77,19.92,74.69,
vae_wgan_sample_490,50.0,4.52,19.52,74.04,
vae_wgan_sample_491,50.0,19.98,19.96,89.94,
vae_wgan_sample_492,34.4,4.16,19.92,58.48,
vae_wgan_sample_493,50.0,6.35,19.96,76.31,
vae_wgan_sample_494,50.0,20.37,19.96,90.33,
vae_wgan_sample_495,50.0,7.01,19.8,76.81,
vae_wgan_sample_496,50.0,5.75,19.76,75.51,
vae_wgan_sample_497,50.0,20.94,19.92,90.86,
vae_wgan_sample_498,50.0,6.29,19.96,76.25,
vae_wgan_sample_499,50.0,19.86,19.96,89.82,
vae_wgan_sample_49,50.0,5.97,19.96,75.93,
vae_wgan_sample_4,50.0,5.49,19.36,74.85,
vae_wgan_sample_500,50.0,4.65,19.92,74.57,
vae_wgan_sample_501,50.0,5.01,19.96,74.97,
vae_wgan_sample_502,50.0,20.1,19.96,90.06,
vae_wgan_sample_503,50.0,5.55,19.96,75.51,
vae_wgan_sample_504,50.0,19.56,20,89.56,
vae_wgan_sample_505,50.0,5.74,19.72,75.46,
vae_wgan_sample_506,50.0,4.58,19.92,74.5,
vae_wgan_sample_507,50.0,6.11,19.92,76.03,
vae_wgan_sample_508,50.0,4.38,19.96,74.34,
vae_wgan_sample_509,50.0,19.25,19.52,88.77,
vae_wgan_sample_50,50.0,1.53,15.0,66.53,
vae_wgan_sample_510,50.0,19.88,19.96,89.84,
vae_wgan_sample_511,50.0,1.76,19.96,71.72,
vae_wgan_sample_512,50.0,6.84,19.96,76.8,
vae_wgan_sample_513,50.0,4.76,18.72,73.48,
vae_wgan_sample_514,50.0,18.61,19.96,88.57,
vae_wgan_sample_515,50.0,20.05,19.96,90.01,
vae_wgan_sample_516,50.0,21.24,20,91.24,
vae_wgan_sample_517,50.0,5.17,19.92,75.09,
vae_wgan_sample_518,50.0,5.94,20,75.94,
vae_wgan_sample_519,50.0,19.81,19.96,89.77,
vae_wgan_sample_51,50.0,4.89,19.48,74.37,
vae_wgan_sample_520,50.0,19.26,19.92,89.18,
vae_wgan_sample_521,50.0,4.99,19.96,74.95,
vae_wgan_sample_522,50.0,5.48,19.24,74.72,
vae_wgan_sample_523,50.0,5.15,19.92,75.07,
vae_wgan_sample_524,50.0,5.57,19.96,75.53,
vae_wgan_sample_525,50.0,4.74,18.96,73.7,
vae_wgan_sample_526,50.0,19.85,19.96,89.81,
vae_wgan_sample_527,50.0,20.11,19.96,90.07,
vae_wgan_sample_528,50.0,5.24,19.92,75.16,
vae_wgan_sample_529,50.0,20.7,19.92,90.62,
vae_wgan_sample_52,50.0,4.72,19.88,74.6,
vae_wgan_sample_530,50.0,5.41,20,75.41,
vae_wgan_sample_531,50.0,6.45,18.96,75.41,
vae_wgan_sample_532,50.0,4.51,20,74.51,
vae_wgan_sample_533,50.0,5.63,19.16,74.79,
vae_wgan_sample_534,50.0,4.92,19.96,74.88,
vae_wgan_sample_535,50.0,4.69,19.48,74.17,
vae_wgan_sample_536,50.0,6.31,19.6,75.91,
vae_wgan_sample_537,50.0,20.61,20,90.61,
vae_wgan_sample_538,50.0,1.35,19.96,71.31,
vae_wgan_sample_539,50.0,3.22,19.32,72.54,
vae_wgan_sample_53,50.0,4.52,19.92,74.44,
vae_wgan_sample_540,50.0,5.73,19.96,75.69,
vae_wgan_sample_541,50.0,20.26,19.96,90.22,
vae_wgan_sample_542,0.0,0.0,0,0.0,
vae_wgan_sample_543,50.0,5.43,19.32,74.75,
vae_wgan_sample_544,50.0,5.99,20,75.99,
vae_wgan_sample_545,50.0,6.08,19.72,75.8,
vae_wgan_sample_546,50.0,20.66,19.96,90.62,
vae_wgan_sample_547,50.0,20.74,20,90.74,
vae_wgan_sample_548,50.0,5.77,19.92,75.69,
vae_wgan_sample_549,50.0,4.29,19.6,73.89,
vae_wgan_sample_54,50.0,5.57,19.72,75.29,
vae_wgan_sample_550,50.0,6.02,20,76.02,
vae_wgan_sample_551,50.0,5.48,19.76,75.24,
vae_wgan_sample_552,50.0,5.46,19.96,75.42,
vae_wgan_sample_553,50.0,21.01,19.96,90.97,
vae_wgan_sample_554,50.0,7.2,20,77.2,
vae_wgan_sample_555,50.0,20.45,19.96,90.41,
vae_wgan_sample_556,50.0,4.86,19.96,74.82,
vae_wgan_sample_557,50.0,20.43,19.96,90.39,
vae_wgan_sample_558,50.0,1.86,19.92,71.78,
vae_wgan_sample_559,50.0,4.45,19.96,74.41,
vae_wgan_sample_55,50.0,5.51,19.92,75.43,
vae_wgan_sample_560,50.0,5.46,19.96,75.42,
vae_wgan_sample_561,50.0,6.77,19.96,76.73,
vae_wgan_sample_562,50.0,3.58,19.64,73.22,
vae_wgan_sample_563,50.0,4.16,19.08,73.24,
vae_wgan_sample_564,50.0,6.05,19.96,76.01,
vae_wgan_sample_565,50.0,19.44,19.96,89.4,
vae_wgan_sample_566,50.0,4.01,19.48,73.49,
vae_wgan_sample_567,50.0,20.42,19.96,90.38,
vae_wgan_sample_568,50.0,19.33,19.96,89.29,
vae_wgan_sample_569,50.0,21.05,19.92,90.97,
vae_wgan_sample_56,50.0,6.42,19.16,75.58,
vae_wgan_sample_570,50.0,19.0,19.92,88.92,
vae_wgan_sample_571,50.0,20.32,19.96,90.28,
vae_wgan_sample_572,50.0,6.17,19.96,76.13,
vae_wgan_sample_573,50.0,4.68,19.92,74.6,
vae_wgan_sample_574,50.0,6.01,19.96,75.97,
vae_wgan_sample_575,50.0,4.43,19.92,74.35,
vae_wgan_sample_576,50.0,19.15,19.84,88.99,
vae_wgan_sample_577,50.0,4.84,19.96,74.8,
vae_wgan_sample_578,50.0,19.29,19.96,89.25,
vae_wgan_sample_579,50.0,20.06,19.92,89.98,
vae_wgan_sample_57,50.0,0.87,19.92,70.79,
vae_wgan_sample_580,50.0,2.34,19.92,72.26,
vae_wgan_sample_581,50.0,6.07,19.96,76.03,
vae_wgan_sample_582,50.0,4.74,19.4,74.14,
vae_wgan_sample_583,50.0,2.43,19.96,72.39,
vae_wgan_sample_584,50.0,19.56,19.92,89.48,
vae_wgan_sample_585,50.0,19.13,19.96,89.09,
vae_wgan_sample_586,50.0,4.33,18.0,72.33,
vae_wgan_sample_587,50.0,20.6,19.92,90.52,
vae_wgan_sample_588,50.0,20.5,20,90.5,
vae_wgan_sample_589,50.0,20.1,19.92,90.02,
vae_wgan_sample_58,50.0,5.02,19.52,74.54,
vae_wgan_sample_590,50.0,5.75,19.92,75.67,
vae_wgan_sample_591,50.0,21.14,19.96,91.1,
vae_wgan_sample_592,50.0,21.26,19.96,91.22,
vae_wgan_sample_593,50.0,3.81,19.96,73.77,
vae_wgan_sample_594,50.0,20.75,19.96,90.71,
vae_wgan_sample_595,50.0,5.88,19.6,75.48,
vae_wgan_sample_596,50.0,19.3,19.92,89.22,
vae_wgan_sample_597,50.0,4.45,19.96,74.41,
vae_wgan_sample_598,50.0,4.63,19.96,74.59,
vae_wgan_sample_599,50.0,4.78,19.92,74.7,
vae_wgan_sample_59,50.0,5.32,19.92,75.24,
vae_wgan_sample_5,50.0,20.13,20,90.13,
vae_wgan_sample_600,50.0,20.41,19.92,90.33,
vae_wgan_sample_601,50.0,4.97,19.96,74.93,
vae_wgan_sample_602,50.0,3.64,19.96,73.6,
vae_wgan_sample_603,50.0,5.53,19.96,75.49,
vae_wgan_sample_604,50.0,21.83,19.8,91.63,
vae_wgan_sample_605,50.0,4.19,19.92,74.11,
vae_wgan_sample_606,50.0,4.99,19.72,74.71,
vae_wgan_sample_607,50.0,20.58,19.96,90.54,
vae_wgan_sample_608,50.0,20.44,19.92,90.36,
vae_wgan_sample_609,50.0,19.87,19.92,89.79,
vae_wgan_sample_60,50.0,1.48,19.92,71.4,
vae_wgan_sample_610,50.0,5.89,19.96,75.85,
vae_wgan_sample_611,50.0,20.17,19.96,90.13,
vae_wgan_sample_612,50.0,4.04,19.44,73.48,
vae_wgan_sample_613,50.0,20.16,19.96,90.12,
vae_wgan_sample_614,50.0,5.7,19.92,75.62,
vae_wgan_sample_615,50.0,5.44,19.96,75.4,
vae_wgan_sample_616,50.0,5.36,19.92,75.28,
vae_wgan_sample_617,50.0,5.47,19.2,74.67,
vae_wgan_sample_618,50.0,2.56,19.88,72.44,
vae_wgan_sample_619,50.0,5.52,19.56,75.08,
vae_wgan_sample_61,50.0,5.0,19.88,74.88,
vae_wgan_sample_620,50.0,19.78,19.96,89.74,
vae_wgan_sample_621,50.0,20.64,19.68,90.32,
vae_wgan_sample_622,50.0,4.98,19.96,74.94,
vae_wgan_sample_623,50.0,17.64,20,87.64,
vae_wgan_sample_624,50.0,5.64,19.92,75.56,
vae_wgan_sample_625,50.0,5.43,19.96,75.39,
vae_wgan_sample_626,50.0,19.61,19.92,89.53,
vae_wgan_sample_627,50.0,5.01,19.96,74.97,
vae_wgan_sample_628,50.0,19.68,19.92,89.6,
vae_wgan_sample_629,50.0,6.96,19.96,76.92,
vae_wgan_sample_62,50.0,2.09,19.96,72.05,
vae_wgan_sample_630,50.0,19.19,19.92,89.11,
vae_wgan_sample_631,50.0,5.13,19.92,75.05,
vae_wgan_sample_632,50.0,20.47,19.92,90.39,
vae_wgan_sample_633,50.0,20.61,19.92,90.53,
vae_wgan_sample_634,50.0,19.96,19.92,89.88,
vae_wgan_sample_635,48.0,4.47,19.96,72.43,
vae_wgan_sample_636,50.0,4.46,19.92,74.38,
vae_wgan_sample_637,50.0,4.38,20,74.38,
vae_wgan_sample_638,50.0,20.81,19.96,90.77,
vae_wgan_sample_639,50.0,4.0,19.92,73.92,
vae_wgan_sample_63,50.0,5.99,19.96,75.95,
vae_wgan_sample_640,50.0,20.85,19.92,90.77,
vae_wgan_sample_641,50.0,17.61,19.96,87.57,
vae_wgan_sample_642,50.0,4.63,19.96,74.59,
vae_wgan_sample_643,50.0,20.35,19.96,90.31,
vae_wgan_sample_644,50.0,19.85,19.96,89.81,
vae_wgan_sample_645,50.0,21.67,19.96,91.63,
vae_wgan_sample_646,50.0,0.46,14.91,65.37,
vae_wgan_sample_647,50.0,20.35,19.96,90.31,
vae_wgan_sample_648,50.0,20.75,19.92,90.67,
vae_wgan_sample_649,50.0,20.37,19.92,90.29,
vae_wgan_sample_64,50.0,6.22,19.96,76.18,
vae_wgan_sample_650,50.0,20.16,19.96,90.12,
vae_wgan_sample_651,50.0,3.67,19.56,73.23,
vae_wgan_sample_652,50.0,6.21,18.72,74.93,
vae_wgan_sample_653,50.0,5.64,19.04,74.68,
vae_wgan_sample_654,50.0,17.12,19.96,87.08,
vae_wgan_sample_655,50.0,20.09,19.96,90.05,
vae_wgan_sample_656,50.0,20.46,19.96,90.42,
vae_wgan_sample_657,50.0,19.55,19.84,89.39,
vae_wgan_sample_658,50.0,5.91,19.4,75.31,
vae_wgan_sample_659,50.0,5.52,19.96,75.48,
vae_wgan_sample_65,50.0,4.65,19.96,74.61,
vae_wgan_sample_660,50.0,6.01,19.92,75.93,
vae_wgan_sample_661,50.0,5.51,19.8,75.31,
vae_wgan_sample_662,50.0,20.61,19.96,90.57,
vae_wgan_sample_663,50.0,20.21,19.44,89.65,
vae_wgan_sample_664,50.0,4.21,19.24,73.45,
vae_wgan_sample_665,50.0,6.47,19.88,76.35,
vae_wgan_sample_666,50.0,19.76,19.88,89.64,
vae_wgan_sample_667,50.0,20.12,19.96,90.08,
vae_wgan_sample_668,50.0,20.24,19.96,90.2,
vae_wgan_sample_669,50.0,3.88,19.96,73.84,
vae_wgan_sample_66,50.0,2.89,19.68,72.57,
vae_wgan_sample_670,50.0,5.39,19.92,75.31,
vae_wgan_sample_671,50.0,20.91,19.96,90.87,
vae_wgan_sample_672,50.0,20.8,19.96,90.76,
vae_wgan_sample_673,50.0,5.84,19.76,75.6,
vae_wgan_sample_674,50.0,4.86,19.96,74.82,
vae_wgan_sample_675,50.0,5.24,19.96,75.2,
vae_wgan_sample_676,50.0,5.16,19.6,74.76,
vae_wgan_sample_677,50.0,19.54,19.96,89.5,
vae_wgan_sample_678,50.0,20.83,19.92,90.75,
vae_wgan_sample_679,50.0,5.26,19.92,75.18,
vae_wgan_sample_67,50.0,5.0,19.96,74.96,
vae_wgan_sample_680,50.0,4.81,19.96,74.77,
vae_wgan_sample_681,50.0,6.4,19.92,76.32,
vae_wgan_sample_682,50.0,5.12,19.96,75.08,
vae_wgan_sample_683,50.0,5.37,20,75.37,
vae_wgan_sample_684,50.0,2.86,19.96,72.82,
vae_wgan_sample_685,50.0,6.66,19.56,76.22,
vae_wgan_sample_686,50.0,3.47,19.92,73.39,
vae_wgan_sample_687,50.0,2.88,19.96,72.84,
vae_wgan_sample_688,50.0,5.39,19.96,75.35,
vae_wgan_sample_689,50.0,5.1,19.96,75.06,
vae_wgan_sample_68,50.0,20.56,19.96,90.52,
vae_wgan_sample_690,50.0,19.06,19.92,88.98,
vae_wgan_sample_691,50.0,19.8,19.92,89.72,
vae_wgan_sample_692,50.0,19.99,19.96,89.95,
vae_wgan_sample_693,50.0,19.45,19.96,89.41,
vae_wgan_sample_694,50.0,5.16,19.96,75.12,
vae_wgan_sample_695,50.0,19.64,19.92,89.56,
vae_wgan_sample_696,50.0,20.58,19.96,90.54,
vae_wgan_sample_697,50.0,5.82,19.4,75.22,
vae_wgan_sample_698,50.0,20.71,20,90.71,
vae_wgan_sample_699,50.0,4.83,19.08,73.91,
vae_wgan_sample_69,50.0,4.17,19.96,74.13,
vae_wgan_sample_6,50.0,19.78,19.96,89.74,
vae_wgan_sample_700,50.0,19.98,19.96,89.94,
vae_wgan_sample_701,50.0,5.53,19.56,75.09,
vae_wgan_sample_702,50.0,20.52,19.96,90.48,
vae_wgan_sample_703,50.0,20.16,19.96,90.12,
vae_wgan_sample_704,50.0,4.09,19.56,73.65,
vae_wgan_sample_705,50.0,5.41,19.88,75.29,
vae_wgan_sample_706,50.0,19.81,19.96,89.77,
vae_wgan_sample_707,50.0,6.49,19.72,76.21,
vae_wgan_sample_708,50.0,4.84,19.96,74.8,
vae_wgan_sample_709,50.0,20.54,19.96,90.5,
vae_wgan_sample_70,50.0,6.03,19.0,75.03,
vae_wgan_sample_710,50.0,18.1,19.92,88.02,
vae_wgan_sample_711,50.0,6.16,19.92,76.08,
vae_wgan_sample_712,50.0,19.77,19.92,89.69,
vae_wgan_sample_713,50.0,3.95,19.88,73.83,
vae_wgan_sample_714,50.0,5.56,19.4,74.96,
vae_wgan_sample_715,50.0,5.6,19.92,75.52,
vae_wgan_sample_716,50.0,20.24,19.96,90.2,
vae_wgan_sample_717,50.0,20.82,19.92,90.74,
vae_wgan_sample_718,50.0,19.58,19.96,89.54,
vae_wgan_sample_719,50.0,20.48,19.96,90.44,
vae_wgan_sample_71,50.0,4.89,19.92,74.81,
vae_wgan_sample_720,50.0,19.83,19.92,89.75,
vae_wgan_sample_721,50.0,5.87,19.64,75.51,
vae_wgan_sample_722,50.0,20.04,19.92,89.96,
vae_wgan_sample_723,50.0,20.46,19.96,90.42,
vae_wgan_sample_724,50.0,4.89,19.0,73.89,
vae_wgan_sample_725,50.0,5.65,19.92,75.57,
vae_wgan_sample_726,50.0,20.12,19.96,90.08,
vae_wgan_sample_727,50.0,5.28,19.96,75.24,
vae_wgan_sample_728,50.0,19.65,19.96,89.61,
vae_wgan_sample_729,50.0,20.01,19.96,89.97,
vae_wgan_sample_72,50.0,21.02,19.92,90.94,
vae_wgan_sample_730,50.0,4.75,19.96,74.71,
vae_wgan_sample_731,50.0,19.91,19.96,89.87,
vae_wgan_sample_732,50.0,4.81,19.6,74.41,
vae_wgan_sample_733,50.0,6.67,19.96,76.63,
vae_wgan_sample_734,50.0,4.95,19.96,74.91,
vae_wgan_sample_735,50.0,21.22,19.92,91.14,
vae_wgan_sample_736,50.0,19.6,19.96,89.56,
vae_wgan_sample_737,50.0,19.15,19.96,89.11,
vae_wgan_sample_738,50.0,5.39,19.96,75.35,
vae_wgan_sample_739,50.0,5.99,19.8,75.79,
vae_wgan_sample_73,50.0,4.34,19.92,74.26,
vae_wgan_sample_740,50.0,19.96,19.92,89.88,
vae_wgan_sample_741,50.0,4.84,20,74.84,
vae_wgan_sample_742,50.0,20.77,19.96,90.73,
vae_wgan_sample_743,50.0,4.96,19.92,74.88,
vae_wgan_sample_744,50.0,18.11,19.96,88.07,
vae_wgan_sample_745,50.0,5.52,19.96,75.48,
vae_wgan_sample_746,50.0,5.0,19.96,74.96,
vae_wgan_sample_747,50.0,19.65,19.6,89.25,
vae_wgan_sample_748,50.0,4.42,19.92,74.34,
vae_wgan_sample_749,50.0,5.56,19.52,75.08,
vae_wgan_sample_74,50.0,2.99,19.36,72.35,
vae_wgan_sample_750,50.0,4.38,19.92,74.3,
vae_wgan_sample_751,50.0,19.96,19.76,89.72,
vae_wgan_sample_752,50.0,5.83,19.96,75.79,
vae_wgan_sample_753,50.0,2.53,19.88,72.41,
vae_wgan_sample_754,50.0,5.16,19.96,75.12,
vae_wgan_sample_755,50.0,20.09,19.92,90.01,
vae_wgan_sample_756,50.0,19.54,19.92,89.46,
vae_wgan_sample_757,50.0,19.35,19.92,89.27,
vae_wgan_sample_758,50.0,5.47,19.96,75.43,
vae_wgan_sample_759,50.0,5.71,19.28,74.99,
vae_wgan_sample_75,50.0,19.72,19.92,89.64,
vae_wgan_sample_760,50.0,18.34,19.96,88.3,
vae_wgan_sample_761,50.0,4.34,19.96,74.3,
vae_wgan_sample_762,50.0,4.79,19.96,74.75,
vae_wgan_sample_763,50.0,16.27,19.92,86.19,
vae_wgan_sample_764,50.0,5.39,19.96,75.35,
vae_wgan_sample_765,50.0,5.15,19.92,75.07,
vae_wgan_sample_766,50.0,6.24,19.92,76.16,
vae_wgan_sample_767,50.0,20.39,19.96,90.35,
vae_wgan_sample_768,50.0,4.76,19.96,74.72,
vae_wgan_sample_769,50.0,5.19,19.88,75.07,
vae_wgan_sample_76,50.0,5.79,19.8,75.59,
vae_wgan_sample_770,50.0,20.05,19.96,90.01,
vae_wgan_sample_771,50.0,4.88,19.36,74.24,
vae_wgan_sample_772,50.0,5.84,19.96,75.8,
vae_wgan_sample_773,50.0,5.24,18.8,74.04,
vae_wgan_sample_774,50.0,20.47,19.92,90.39,
vae_wgan_sample_775,50.0,6.01,19.96,75.97,
vae_wgan_sample_776,50.0,6.14,19.48,75.62,
vae_wgan_sample_777,50.0,20.58,19.96,90.54,
vae_wgan_sample_778,50.0,6.17,19.96,76.13,
vae_wgan_sample_779,50.0,7.15,20,77.15,
vae_wgan_sample_77,50.0,19.43,19.92,89.35,
vae_wgan_sample_780,50.0,7.07,20,77.07,
vae_wgan_sample_781,50.0,18.32,19.96,88.28,
vae_wgan_sample_782,0.0,0.23,10.0,10.23,
vae_wgan_sample_783,50.0,20.66,19.96,90.62,
vae_wgan_sample_784,50.0,21.45,19.92,91.37,
vae_wgan_sample_785,50.0,20.25,19.92,90.17,
vae_wgan_sample_786,50.0,5.19,19.92,75.11,
vae_wgan_sample_787,50.0,20.67,19.96,90.63,
vae_wgan_sample_788,50.0,5.73,19.96,75.69,
vae_wgan_sample_789,50.0,5.17,19.92,75.09,
vae_wgan_sample_78,50.0,17.95,19.96,87.91,
vae_wgan_sample_790,50.0,4.77,20,74.77,
vae_wgan_sample_791,50.0,19.58,19.92,89.5,
vae_wgan_sample_792,50.0,5.81,19.16,74.97,
vae_wgan_sample_793,50.0,20.18,19.96,90.14,
vae_wgan_sample_794,50.0,16.48,19.92,86.4,
vae_wgan_sample_795,50.0,19.6,19.92,89.52,
vae_wgan_sample_796,50.0,20.14,19.96,90.1,
vae_wgan_sample_797,50.0,5.34,19.48,74.82,
vae_wgan_sample_798,50.0,20.17,19.92,90.09,
vae_wgan_sample_799,50.0,20.89,18.84,89.73,
vae_wgan_sample_79,50.0,5.54,19.96,75.5,
vae_wgan_sample_7,50.0,4.98,19.92,74.9,
vae_wgan_sample_800,50.0,6.06,19.28,75.34,
vae_wgan_sample_801,50.0,5.16,19.96,75.12,
vae_wgan_sample_802,50.0,4.56,19.56,74.12,
vae_wgan_sample_803,50.0,5.13,19.92,75.05,
vae_wgan_sample_804,50.0,20.23,19.96,90.19,
vae_wgan_sample_805,50.0,5.19,19.96,75.15,
vae_wgan_sample_806,50.0,20.33,19.96,90.29,
vae_wgan_sample_807,50.0,5.19,19.68,74.87,
vae_wgan_sample_808,50.0,5.8,19.16,74.96,
vae_wgan_sample_809,50.0,5.73,19.96,75.69,
vae_wgan_sample_80,50.0,6.06,19.92,75.98,
vae_wgan_sample_810,50.0,19.91,19.96,89.87,
vae_wgan_sample_811,50.0,19.69,19.96,89.65,
vae_wgan_sample_812,50.0,20.46,19.92,90.38,
vae_wgan_sample_813,50.0,6.42,19.96,76.38,
vae_wgan_sample_814,50.0,18.3,20,88.3,
vae_wgan_sample_815,50.0,5.83,19.6,75.43,
vae_wgan_sample_816,50.0,5.22,19.92,75.14,
vae_wgan_sample_817,50.0,19.78,19.92,89.7,
vae_wgan_sample_818,50.0,5.31,19.0,74.31,
vae_wgan_sample_819,50.0,20.36,20,90.36,
vae_wgan_sample_81,50.0,5.94,19.96,75.9,
vae_wgan_sample_820,50.0,20.17,19.92,90.09,
vae_wgan_sample_821,50.0,5.48,19.84,75.32,
vae_wgan_sample_822,50.0,20.39,19.96,90.35,
vae_wgan_sample_823,50.0,5.42,19.2,74.62,
vae_wgan_sample_824,50.0,20.73,19.96,90.69,
vae_wgan_sample_825,50.0,20.66,19.12,89.78,
vae_wgan_sample_826,50.0,3.71,19.96,73.67,
vae_wgan_sample_827,50.0,6.15,19.8,75.95,
vae_wgan_sample_828,50.0,20.0,19.92,89.92,
vae_wgan_sample_829,50.0,20.49,19.92,90.41,
vae_wgan_sample_82,50.0,5.42,20,75.42,
vae_wgan_sample_830,50.0,3.84,19.96,73.8,
vae_wgan_sample_831,50.0,20.71,19.96,90.67,
vae_wgan_sample_832,50.0,6.9,19.04,75.94,
vae_wgan_sample_833,50.0,18.79,20,88.79,
vae_wgan_sample_834,50.0,3.95,19.96,73.91,
vae_wgan_sample_835,50.0,19.88,19.96,89.84,
vae_wgan_sample_836,50.0,5.45,19.96,75.41,
vae_wgan_sample_837,50.0,21.14,19.92,91.06,
vae_wgan_sample_838,50.0,5.51,19.92,75.43,
vae_wgan_sample_839,50.0,20.43,19.96,90.39,
vae_wgan_sample_83,50.0,5.94,19.36,75.3,
